,Title,Address or Zone,Property Details,Url,Image,Source Info,Source Date or Published Date (Days),Price,No of Bedroom Available,Floor Size or Property Size sq. feet
805,Pertama Residency Taman Kobena Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Name: Pertama Residency (Pertama Residency Designer Suites) Address: Jalan 5/92B off Jalan Cheras Kuala Lumpur BELOW MARKET PRICE! Only RM...,http://rd.trovit.com/id.1e1x1gJt10O1b/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.6/,#NA,iProperty,30+ days ago,MYR 530000,2,985
806,Emerald Hill Alam Damai Cheras, Kuala Lumpur Federal Territory of Kuala Lumpur ,...access to suke highway... Good for investment  own stay. *.*. Good rental yields for investor... Emerald Hills in Alam Damai Cheras Kuala...,http://rd.trovit.com/id.1r1lX-1c1lIe/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.7/,#NA,iProperty,30+ days ago,MYR 680000,3,1195
807,Suasana Lumayan Bandar Tun Razak Cheras, 56000 Bandar Tun Razak Salak South Kuala Lumpur Federal Territory of Kuala Lumpur ,...Lumpur-Putrajaya Expressway. Besraya Highway. Middle Ring Road 2 (MRR2). Smart highway. Jalan Loke Yew Call for viewing appointment Isaac...,http://rd.trovit.com/id.1ru1N1V151Mj1W/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.8/,#NA,iProperty,30+ days ago,MYR 450000,3,1142
808,J.Dupion Residence Taman Tenaga Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,...Lumpur Golden Triangle Midvalley Please feel free to contact Ginnz @ 012 9727--- for more information and viewing appointment. *property...,http://rd.trovit.com/id.VG1PIln1q1A/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.9/,#NA,iProperty,30+ days ago,MYR 650000,2,814
809,Thelmes 1 Bandar Tun Razak Cheras, 56000 Bandar Tun Razak Salak South Kuala Lumpur Federal Territory of Kuala Lumpur ,...hall. Barbecue area. Wading pool. Playground. Jacuzzi Amenities: HUKM. SRK Taman Midah 2. SRK Taman Midah. SMK Seri Mulia. SM Teknik Kuala...,http://rd.trovit.com/id.1e131wqB1Q1iD/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.10/,#NA,iProperty,30+ days ago,MYR 460000,3,1018
810,J.Dupion Residence Taman Tenaga Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,J Dupion Residence is located in bustling area of Cheras Kuala Lumpur. Just next to the busiest roundabouts at town. Developed by Jakel...,http://rd.trovit.com/id.1e1T7K18J1b2/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.11/,#NA,iProperty,30+ days ago,MYR 570000,2,803
811,Seri Mas Condominium Taman Ikhsan Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,...Lumpur and Selangor we are doing selling renting buying for all kind of properties in residential. Please call for any Properties...,http://rd.trovit.com/id.1f8Ei1rq1R5/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.12/,#NA,iProperty,30+ days ago,MYR 445000,3,1305
812,Suasana Lumayan Bandar Tun Razak Cheras, 56000 Bandar Tun Razak Salak South Kuala Lumpur Federal Territory of Kuala Lumpur ,...basic unit pls contact me for view theuse. Ben-012-3893--- Suasana Lumayan is located along Jalan Tasik Permaisuri 2 in Bandar Tun Razak Kuala...,http://rd.trovit.com/id.1t1KeZ1E1Ce1D/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.13/,#NA,iProperty,30+ days ago,MYR 470000,4,1142
813,Awana Puri Taman Mutiara Barat Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,MARKET PRICE PROPERTY FOR Simon Lee 019-293 Puri Condominium Kuala Lumpur Eco Cheras Mall LEISURE MALL. *freehold*.*Renovated and well...,http://rd.trovit.com/id.1w1FMEQv1kv/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.14/,#NA,iProperty,30+ days ago,MYR 408000,2,1080
814,Awana Puri Taman Mutiara Barat Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,...Lumpur. The development was completed prior to the year 2007. Neighbouring areas include Taman Billion Bukit Tiara and Taman Mutiara pool...,http://rd.trovit.com/id.9191qz1m151UI/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.15/,#NA,iProperty,30+ days ago,MYR 420000,2,1060
815,J.Dupion Residence Taman Tenaga Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,...Lumpur Golden Triangle Midvalley Please feel free to contact Ginnz @ 012 9727--- for more information and viewing appointment. *property...,http://rd.trovit.com/id.ES1I41l1r101X/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.16/,#NA,iProperty,30+ days ago,MYR 1200000,3,1223
816,Suasana Lumayan Bandar Tun Razak Cheras, 56000 Bandar Tun Razak Salak South Kuala Lumpur Federal Territory of Kuala Lumpur ,...1142sf 4 rooms 2 bathrooms 1 car park Selling price rm480K Suasana Lumayan is located along Jalan Tasik Permaisuri 2 in Bandar Tun Razak Kuala...,http://rd.trovit.com/id.G1Q1x11_NQt/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.17/,#NA,iProperty,30+ days ago,MYR 480000,4,1142
817,Trion Chan Sow Lin Cheras, 55200 Kuala Lumpur Federal Territory of Kuala Lumpur ,...Lumpur Strategic location and great connectivity 66 storey high (Iconic building) Amenities: 1km to LRT (CSL) 1.9km to Ikea Cheras 2.9km to...,http://rd.trovit.com/id.LD1J1N1Q17x1I/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.18/,#NA,iProperty,30+ days ago,MYR 474336,2,689
818,Maxim Residences Taman Len Seng Cheras, 43200 Kuala Lumpur Federal Territory of Kuala Lumpur ,...Built up: 854 sq. Ft. Leasehold: 99 (211-) -- years Property Address: Unit No. B-18-01 Maxim Alam Damai No. 43 Jalan 9 Cheras 56000 Kuala...,http://rd.trovit.com/id.TZw1VmI_M/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.19/,#NA,iProperty,30+ days ago,MYR 340200,2,854
819,Trion Chan Sow Lin Cheras, 55200 Kuala Lumpur Federal Territory of Kuala Lumpur ,Trion residences jalan chan sow lin 55200 kuala lumpur contact: evelyn teo @ 0123378--- grace @ 0182367--- facts! Tallest building in chan...,http://rd.trovit.com/id.21VZF1d11rw/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.20/,#NA,iProperty,30+ days ago,MYR 480000,2,689
820,Cloud View Tower Taman Supreme Cheras, 56100 Kuala Lumpur Federal Territory of Kuala Lumpur ,...Lumpur and SM Sains Alam Shah as well as Cempaka International School all less than 3 kilometers away. Accessibility is good as two main...,http://rd.trovit.com/id.61B1CX51r1j1t/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.21/,#NA,iProperty,4 days ago,MYR 390000,3,1324
821,Pertama Residency Taman Kobena Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,...300K PROPERTY DETAILS: Name: Pertama Residency (also known as Pertama Residency Designer Suites) Address: Jalan 5/92B off Jalan Cheras Kuala...,http://rd.trovit.com/id.G1WgS1C1XcD/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.22/,#NA,iProperty,30+ days ago,MYR 300000,1,610
822,Altitude 236 Alam Damai Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Bank Lelong: No. 07-3A Altitude 236 Condo Jalan Alam Damai Kuala Lumpur. Built Up 1389sqft Non Bumi. Lelong Price: RM 735k. Lelong Date...,http://rd.trovit.com/id.M1d1Z1xS11H1O/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.23/,#NA,iProperty,30+ days ago,MYR 735000,3,1389
823,Taman Kobena Cheras, 56100 Kuala Lumpur Federal Territory of Kuala Lumpur ,...Accessibility: 10min drive to IKEA CHERAS. 12min drive to Sunway Velocity. 10min drive to MY TOWN. 2 min drive to Taylor International Kuala...,http://rd.trovit.com/id.CIz1yn1_I16/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.24/,#NA,iProperty,30+ days ago,MYR 125000,2,585
824,Puncak Banyan Taman Connaught Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,...Lumpur. DISCLAIMER: Pictures shown may not be the actual unit to protect owner's and tenant's privacy only for illustration purpose. Dear...,http://rd.trovit.com/id.W1H1eDi1h1e/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10914web-modphp-045dbda3ecd42b5/tracking/what_d.kuala%20lumpur/type.1/page.33/cookieid.421531292365dbda3ecd38575.01364896/campaigns.283/pos.25/,#NA,iProperty,30+ days ago,MYR 288000,3,810
825,Suasana Lumayan Bandar Tun Razak Cheras, 56000 Bandar Tun Razak Salak South Kuala Lumpur Federal Territory of Kuala Lumpur ,...basic unit pls contact me for view theuse. Ben-012-3893--- Suasana Lumayan is located along Jalan Tasik Permaisuri 2 in Bandar Tun Razak Kuala...,http://rd.trovit.com/id.m1Q115R1cJL/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.1/,//img-ap-1.trovit.com/img1my/m1Q115R1cJL/m1Q115R1cJL.1_10.jpg,iProperty,30+ days ago,MYR 530000,4,1364
826,Thelmes 1 Bandar Tun Razak Cheras, 56000 Bandar Tun Razak Salak South Kuala Lumpur Federal Territory of Kuala Lumpur ,Near Hukm Cheapest Unit [T UNIT ] [strategic location ] [best condo in town ] THELMES 1 Bandar Tun Razak Cheras Kuala Lumpur DETAILS:?...,http://rd.trovit.com/id.sk1_vyY1Mi/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.2/,//img-ap-1.trovit.com/img1my/sk1_vyY1Mi/sk1_vyY1Mi.1_10.jpg,iProperty,30+ days ago,MYR 470000,3,1018
827,Casa Ria Taman Maluri Cheras, 55100 Kuala Lumpur Federal Territory of Kuala Lumpur ,Bank Lelong: No. 275-1-7 Casa Ria Apartment Jalan Jejaka Taman Maluri Kuala Lumpur. *Apartment Unit Size 904sqft. *Lelong Price: RM 277k...,http://rd.trovit.com/id.u121g21lY1A1j/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.3/,//img-ap-1.trovit.com/img1my/u121g21lY1A1j/u121g21lY1A1j.1_10.jpg,iProperty,30+ days ago,MYR 227020,3,904
828,Suasana Lumayan Bandar Tun Razak Cheras, 56000 Bandar Tun Razak Salak South Kuala Lumpur Federal Territory of Kuala Lumpur ,...Lumpur Tun Razak Swimming Complex Taman Tasik Permaisuri International Youth Centre. HUKM Seecialist Centre spital Rehabilitasi Cheras...,http://rd.trovit.com/id.x1j1Bzf1SX18/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.4/,//img-ap-1.trovit.com/img1my/x1j1Bzf1SX18/x1j1Bzf1SX18.1_10.jpg,iProperty,30+ days ago,MYR 450000,4,1142
829,Thelmes 1 Bandar Tun Razak Cheras, 56000 Bandar Tun Razak Salak South Kuala Lumpur Federal Territory of Kuala Lumpur ,...hall. Barbecue area. Wading pool. Playground. Jacuzzi Amenities: HUKM. SRK Taman Midah 2. SRK Taman Midah. SMK Seri Mulia. SM Teknik Kuala...,http://rd.trovit.com/id.1L1u1w1cs61fB/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.5/,#NA,iProperty,30+ days ago,MYR 460000,3,1018
830,Seri Mas Condominium Taman Ikhsan Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,...station. *Strategies Location. 03 min drive to Jalan Cheras. 04 min drive to Jalan Loke Yew. 05 min drive to MRR2 Highway. 08 min drive to Kuala...,http://rd.trovit.com/id.1u17mb1Ci1bd/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.6/,#NA,iProperty,30+ days ago,MYR 275000,3,980
831,Suasana Lumayan Bandar Tun Razak Cheras, 56000 Bandar Tun Razak Salak South Kuala Lumpur Federal Territory of Kuala Lumpur ,...so pls contact me for view theuse. Ben. 012-3893--- Suasana Lumayan is located along Jalan Tasik Permaisuri 2 in Bandar Tun Razak Kuala...,http://rd.trovit.com/id.1R1F2W1E3a1d/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.7/,#NA,iProperty,30+ days ago,MYR 500000,4,1364
832,J.Dupion Residence Taman Tenaga Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,...Lumpur Golden Triangle Midvalley Please call 017-3398--- Vernice for viewing arrangement. Property wanted. Owner welcome to list |.*best...,http://rd.trovit.com/id.1T1A15J10atm/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.8/,#NA,iProperty,30+ days ago,MYR 1100000,3,1125
833,Thelmes 1 Bandar Tun Razak Cheras, 56000 Bandar Tun Razak Salak South Kuala Lumpur Federal Territory of Kuala Lumpur ,[T unit ] [must buy ] [strategic location ] THELMES 1 Bandar Tun Razak Cheras Kuala Lumpur DETAILS:? Newly completed? Built up: 1018 sq.ft...,http://rd.trovit.com/id.1X1Vi1j1Xmjf/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.9/,#NA,iProperty,30+ days ago,MYR 450000,3,1018
834,Emerald Hill Alam Damai Cheras, Kuala Lumpur Federal Territory of Kuala Lumpur ,Lowest density ever condo for sale! Best  peaceful surrounding @alam damai @cheras kuala lumpur = selling points: freehold! Residential...,http://rd.trovit.com/id.1gg101OGLq1W/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.10/,#NA,iProperty,30+ days ago,MYR 467000,3,1195
835,Suasana Lumayan Bandar Tun Razak Cheras, 56000 Bandar Tun Razak Salak South Kuala Lumpur Federal Territory of Kuala Lumpur ,...pls contact me for view theuse. Ben-012-3893--- Suasana Lumayan is located along Jalan Tasik Permaisuri 2 in Bandar Tun Razak Kuala...,http://rd.trovit.com/id.1h1IX1g1r17I1B/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.11/,#NA,iProperty,30+ days ago,MYR 450000,4,1142
836,Trion Chan Sow Lin Cheras, 55200 Kuala Lumpur Federal Territory of Kuala Lumpur ,...Lumpur(4 star Internationaltel) Strategic location and great connectivity 66 storey high (Iconic building) Chan Sow Lin. The new...,http://rd.trovit.com/id.1C1SrIl18I1s/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.12/,#NA,iProperty,30+ days ago,MYR 549800,2,689
837,J.Dupion Residence Taman Tenaga Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,J Dupion Residence is located in bustling area of Cheras Kuala Lumpur. Just next to the busiest roundabouts at town. Developed by Jakel...,http://rd.trovit.com/id.1Ix1ah1hr12s/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.13/,#NA,iProperty,30+ days ago,MYR 1478000,3,1556
838,Maxim Residences Taman Len Seng Cheras, 43200 Kuala Lumpur Federal Territory of Kuala Lumpur ,...Lumpur and Selangor we are doing selling renting buying for all kind of properties in residential commercial industry and all kind of...,http://rd.trovit.com/id.1QAy1-bnov/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.14/,#NA,iProperty,30+ days ago,MYR 545000,3,1082
839,Connaught Avenue Taman Connaught Cheras, Kuala Lumpur Federal Territory of Kuala Lumpur ,...Lumpur and Selangor we are doing selling renting buying for all kind of properties in residential commercial industry and all kind of...,http://rd.trovit.com/id.1T1gUf1BZ1_1o/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.15/,#NA,iProperty,30+ days ago,MYR 340000,3,950
840,Awana Puri Taman Mutiara Barat Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Awana Puri Condominium Kuala Lumpur Eco Cheras Mall LEISURE MALL... For sale. *.*freehold*.*Renovated and well maintain unit. Awana Puri...,http://rd.trovit.com/id.1a1k1hc_12O/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.16/,#NA,iProperty,30+ days ago,MYR 418000,2,1080
841,Emerald Hill Alam Damai Cheras, Kuala Lumpur Federal Territory of Kuala Lumpur ,Emerald Hills in Alam Damai Cheras Kuala Lumpur For Sale Developed by TOP Developer Guocoland (ng Leong Group). Bumi price. *non bumi unit...,http://rd.trovit.com/id.1s1K1XmeI1O1P/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9355web-modphp-045dbda3f2303da/tracking/what_d.kuala%20lumpur/type.1/page.34/cookieid.421531292365dbda3f22f8ff6.01292409/campaigns.283/pos.17/,#NA,iProperty,30+ days ago,MYR 460000,2,840
